n,density,rho,m,density_actual,rho_actual,rho_conn,rho_conn_actual,m_max,m_actual,repeat_idx,method,method_label,warm_start_mode,completion_method,init_edges,residual_budget,lambda2,runtime_init_s,runtime_complete_s,runtime_lambda2_s,runtime_total_s
32,0.08266129032258064,0.08266129032258064,41,0.08266129032258064,0.08266129032258064,0.021505376344086023,0.021505376344086023,496,41,2,path_sdps,SDP-step,path,sdp_step,31,10,0.21318390056077272,1.3347016647458076e-05,1.6780718669760972,0.00013725203461945057,1.6782224660273641
32,0.09274193548387097,0.09274193548387097,46,0.09274193548387097,0.09274193548387097,0.03225806451612903,0.03225806451612903,496,46,2,path_sdps,SDP-step,path,sdp_step,31,15,0.35543732190893434,1.3458018656820059e-05,2.452597896975931,0.00012918998254463077,2.4527405449771322
32,0.1028225806451613,0.1028225806451613,51,0.1028225806451613,0.1028225806451613,0.043010752688172046,0.043010752688172046,496,51,2,path_sdps,SDP-step,path,sdp_step,31,20,0.7640361923021152,1.3003009371459484e-05,3.4197051399969496,0.00014104100409895182,3.41985918401042
32,0.11088709677419355,0.11088709677419355,55,0.11088709677419355,0.11088709677419355,0.05161290322580645,0.05161290322580645,496,55,2,path_sdps,SDP-step,path,sdp_step,31,24,0.8592051019400523,1.3115000911056995e-05,3.883037541003432,0.00012813799548894167,3.883178793999832
32,0.12096774193548387,0.12096774193548387,60,0.12096774193548387,0.12096774193548387,0.06236559139784946,0.06236559139784946,496,60,2,path_sdps,SDP-step,path,sdp_step,31,29,0.8888643122437724,1.367996446788311e-05,4.645812790025957,0.00011686899233609438,4.645943338982761
32,0.1310483870967742,0.1310483870967742,65,0.1310483870967742,0.1310483870967742,0.07311827956989247,0.07311827956989247,496,65,2,path_sdps,SDP-step,path,sdp_step,31,34,1.2807645895886843,1.2877979315817356e-05,5.319352157006506,0.00012120400788262486,5.319486238993704
32,0.13911290322580644,0.13911290322580644,69,0.13911290322580644,0.13911290322580644,0.08172043010752689,0.08172043010752689,496,69,2,path_sdps,SDP-step,path,sdp_step,31,38,1.792391483217354,1.3666984159499407e-05,6.030341834994033,0.00012624397641047835,6.030481745954603
32,0.14919354838709678,0.14919354838709678,74,0.14919354838709678,0.14919354838709678,0.09247311827956989,0.09247311827956989,496,74,2,path_sdps,SDP-step,path,sdp_step,31,43,1.8818738663042114,2.0038976799696684e-05,6.962573974044062,0.00012887699995189905,6.962722890020814
32,0.1592741935483871,0.1592741935483871,79,0.1592741935483871,0.1592741935483871,0.1032258064516129,0.1032258064516129,496,79,2,path_sdps,SDP-step,path,sdp_step,31,48,2.2406681132697437,1.3339042197912931e-05,7.548719315964263,0.000171057996340096,7.548903713002801
32,0.16733870967741934,0.16733870967741934,83,0.16733870967741934,0.16733870967741934,0.11182795698924732,0.11182795698924732,496,83,2,path_sdps,SDP-step,path,sdp_step,31,52,2.538497586651511,1.812801929190755e-05,8.011906147992704,0.00012251600855961442,8.012046792020556
32,0.1774193548387097,0.1774193548387097,88,0.1774193548387097,0.1774193548387097,0.12258064516129032,0.12258064516129032,496,88,2,path_sdps,SDP-step,path,sdp_step,31,57,2.7328383744598397,1.331500243395567e-05,8.948597237991635,0.0001267390325665474,8.948737292026635
32,0.1875,0.1875,93,0.1875,0.1875,0.13333333333333333,0.13333333333333333,496,93,2,path_sdps,SDP-step,path,sdp_step,31,62,3.1745054224997977,1.4818040654063225e-05,9.566647747007664,0.0001726550399325788,9.566835220088251
32,0.19556451612903225,0.19556451612903225,97,0.19556451612903225,0.19556451612903225,0.14193548387096774,0.14193548387096774,496,97,2,path_sdps,SDP-step,path,sdp_step,31,66,3.531025097144308,1.953495666384697e-05,10.052967983006965,0.00011889601591974497,10.053106413979549
32,0.2056451612903226,0.2056451612903226,102,0.2056451612903226,0.2056451612903226,0.15268817204301074,0.15268817204301074,496,102,2,path_sdps,SDP-step,path,sdp_step,31,71,3.866048144322101,1.290004001930356e-05,11.11392811598489,0.00016704300651326776,11.114108059031423
32,0.2157258064516129,0.2157258064516129,107,0.2157258064516129,0.2157258064516129,0.16344086021505377,0.16344086021505377,496,107,2,path_sdps,SDP-step,path,sdp_step,31,76,4.085434872736771,1.779600279405713e-05,11.647860694967676,0.00017654697876423597,11.648055037949234
32,0.22580645161290322,0.22580645161290322,112,0.22580645161290322,0.22580645161290322,0.17419354838709677,0.17419354838709677,496,112,2,path_sdps,SDP-step,path,sdp_step,31,81,4.373571446796962,1.7390004359185696e-05,12.235017369035631,0.0001440149499103427,12.235178773989901
32,0.23387096774193547,0.23387096774193547,116,0.23387096774193547,0.23387096774193547,0.1827956989247312,0.1827956989247312,496,116,2,path_sdps,SDP-step,path,sdp_step,31,85,4.551601619889533,1.4858029317110777e-05,12.653133457002696,0.00011662300676107407,12.653264938038774
32,0.2439516129032258,0.2439516129032258,121,0.2439516129032258,0.2439516129032258,0.1935483870967742,0.1935483870967742,496,121,2,path_sdps,SDP-step,path,sdp_step,31,90,4.947013398279155,1.287099439650774e-05,13.444096833001822,0.00012720003724098206,13.44423690403346
32,0.2540322580645161,0.2540322580645161,126,0.2540322580645161,0.2540322580645161,0.20430107526881722,0.20430107526881722,496,126,2,path_sdps,SDP-step,path,sdp_step,31,95,5.075858382639424,1.3309007044881582e-05,14.045881950005423,0.00013047998072579503,14.046025738993194
32,0.2620967741935484,0.2620967741935484,130,0.2620967741935484,0.2620967741935484,0.2129032258064516,0.2129032258064516,496,130,2,path_sdps,SDP-step,path,sdp_step,31,99,5.441214669801497,1.3015989679843187e-05,14.425830342050176,0.00012283003889024258,14.425966188078746
32,0.2721774193548387,0.2721774193548387,135,0.2721774193548387,0.2721774193548387,0.22365591397849463,0.22365591397849463,496,135,2,path_sdps,SDP-step,path,sdp_step,31,104,6.008721687674889,1.3345968909561634e-05,15.10265125602018,0.00016723398584872484,15.10283183597494
32,0.28225806451612906,0.28225806451612906,140,0.28225806451612906,0.28225806451612906,0.23440860215053763,0.23440860215053763,496,140,2,path_sdps,SDP-step,path,sdp_step,31,109,6.205606140604162,1.7603975720703602e-05,15.955695648037363,0.00016365002375096083,15.955876902036835
32,0.2903225806451613,0.2903225806451613,144,0.2903225806451613,0.2903225806451613,0.24301075268817204,0.24301075268817204,496,144,2,path_sdps,SDP-step,path,sdp_step,31,113,6.447373690469124,1.797894947230816e-05,16.12217960401904,0.000164073018822819,16.122361655987334
32,0.3004032258064516,0.3004032258064516,149,0.3004032258064516,0.3004032258064516,0.2537634408602151,0.2537634408602151,496,149,2,path_sdps,SDP-step,path,sdp_step,31,118,6.722541149129731,1.7579994164407253e-05,16.770249370019883,0.00013395101996138692,16.77040090103401
32,0.31048387096774194,0.31048387096774194,154,0.31048387096774194,0.31048387096774194,0.2645161290322581,0.2645161290322581,496,154,2,path_sdps,SDP-step,path,sdp_step,31,123,7.120766069812902,1.3505981769412756e-05,17.212450799008366,0.0001404859940521419,17.212604790984187
32,0.3185483870967742,0.3185483870967742,158,0.3185483870967742,0.3185483870967742,0.2731182795698925,0.2731182795698925,496,158,2,path_sdps,SDP-step,path,sdp_step,31,127,7.349596216068143,1.6181031242012978e-05,17.7407983589801,0.0001754349796101451,17.740989974990953
32,0.3286290322580645,0.3286290322580645,163,0.3286290322580645,0.3286290322580645,0.2838709677419355,0.2838709677419355,496,163,2,path_sdps,SDP-step,path,sdp_step,31,132,7.732283487258515,1.7368001863360405e-05,18.460659069998655,0.0001347570214420557,18.46081119502196
32,0.3387096774193548,0.3387096774193548,168,0.3387096774193548,0.3387096774193548,0.2946236559139785,0.2946236559139785,496,168,2,path_sdps,SDP-step,path,sdp_step,31,137,7.944349864142936,1.4827994164079428e-05,18.93125558801694,0.00016294699162244797,18.931433363002725
32,0.3467741935483871,0.3467741935483871,172,0.3467741935483871,0.3467741935483871,0.3032258064516129,0.3032258064516129,496,172,2,path_sdps,SDP-step,path,sdp_step,31,141,8.119699891608178,1.8206017557531595e-05,19.27113189297961,0.0001197420060634613,19.27126984100323
32,0.35685483870967744,0.35685483870967744,177,0.35685483870967744,0.35685483870967744,0.3139784946236559,0.3139784946236559,496,177,2,path_sdps,SDP-step,path,sdp_step,31,146,8.53101805760288,8.664198685437441e-05,19.863231123017613,0.0001799719757400453,19.863497736980207
32,0.36693548387096775,0.36693548387096775,182,0.36693548387096775,0.36693548387096775,0.3247311827956989,0.3247311827956989,496,182,2,path_sdps,SDP-step,path,sdp_step,31,151,9.049785852985053,1.7576036043465137e-05,20.418695729982574,0.00014242902398109436,20.418855735042598
32,0.375,0.375,186,0.375,0.375,0.3333333333333333,0.3333333333333333,496,186,2,path_sdps,SDP-step,path,sdp_step,31,155,9.166272258510977,1.672899816185236e-05,20.821764244989026,0.0001678609987720847,20.82194883498596
32,0.3850806451612903,0.3850806451612903,191,0.3850806451612903,0.3850806451612903,0.34408602150537637,0.34408602150537637,496,191,2,path_sdps,SDP-step,path,sdp_step,31,160,9.657440438316277,1.689500641077757e-05,21.517586917965673,0.00012927904026582837,21.51773309201235
32,0.3951612903225806,0.3951612903225806,196,0.3951612903225806,0.3951612903225806,0.3548387096774194,0.3548387096774194,496,196,2,path_sdps,SDP-step,path,sdp_step,31,165,9.826801937587865,2.3016997147351503e-05,21.889950532000512,0.00016171997413039207,21.89013526897179
32,0.4032258064516129,0.4032258064516129,200,0.4032258064516129,0.4032258064516129,0.3634408602150538,0.3634408602150538,496,200,2,path_sdps,SDP-step,path,sdp_step,31,169,10.001731810819795,1.642899587750435e-05,22.211170255031902,0.00012214103480800986,22.211308825062588
32,0.41330645161290325,0.41330645161290325,205,0.41330645161290325,0.41330645161290325,0.3741935483870968,0.3741935483870968,496,205,2,path_sdps,SDP-step,path,sdp_step,31,174,10.194793236957699,1.3252021744847298e-05,23.032926839019638,0.0001327200443483889,23.03307281108573
32,0.42338709677419356,0.42338709677419356,210,0.42338709677419356,0.42338709677419356,0.3849462365591398,0.3849462365591398,496,210,2,path_sdps,SDP-step,path,sdp_step,31,179,10.791737075941162,1.2976990547031164e-05,23.485249978955835,0.00018047902267426252,23.485443434969056
32,0.4314516129032258,0.4314516129032258,214,0.4314516129032258,0.4314516129032258,0.3935483870967742,0.3935483870967742,496,214,2,path_sdps,SDP-step,path,sdp_step,31,183,10.915967126783896,1.686700852587819e-05,23.85065732896328,0.00011339597404003143,23.850787591945846
32,0.4415322580645161,0.4415322580645161,219,0.4415322580645161,0.4415322580645161,0.4043010752688172,0.4043010752688172,496,219,2,path_sdps,SDP-step,path,sdp_step,31,188,11.299615213857102,1.925497781485319e-05,24.254333015007433,0.00016229000175371766,24.254514559987
32,0.45161290322580644,0.45161290322580644,224,0.45161290322580644,0.45161290322580644,0.4150537634408602,0.4150537634408602,496,224,2,path_sdps,SDP-step,path,sdp_step,31,193,11.638687882513082,1.7940998077392578e-05,24.83173702302156,0.00016328500350937247,24.831918249023147
32,0.4596774193548387,0.4596774193548387,228,0.4596774193548387,0.4596774193548387,0.4236559139784946,0.4236559139784946,496,228,2,path_sdps,SDP-step,path,sdp_step,31,197,11.68600421364549,1.738202990964055e-05,24.9746439489536,0.00011554401135072112,24.97477687499486
32,0.46975806451612906,0.46975806451612906,233,0.46975806451612906,0.46975806451612906,0.4344086021505376,0.4344086021505376,496,233,2,path_sdps,SDP-step,path,sdp_step,31,202,12.232228595251788,1.2883043382316828e-05,25.515860293002333,0.00015844398876652122,25.516031620034482
32,0.4798387096774194,0.4798387096774194,238,0.4798387096774194,0.4798387096774194,0.44516129032258067,0.44516129032258067,496,238,2,path_sdps,SDP-step,path,sdp_step,31,207,12.722354491962218,1.647701719775796e-05,24.904900728957728,0.00011872895993292332,24.90503593493486
32,0.4879032258064516,0.4879032258064516,242,0.4879032258064516,0.4879032258064516,0.45376344086021503,0.45376344086021503,496,242,2,path_sdps,SDP-step,path,sdp_step,31,211,12.837722339831627,1.329201040789485e-05,24.928732255997602,0.0002407269785180688,24.928986274986528
32,0.49798387096774194,0.49798387096774194,247,0.49798387096774194,0.49798387096774194,0.4645161290322581,0.4645161290322581,496,247,2,path_sdps,SDP-step,path,sdp_step,31,216,13.301915181803672,2.6231049560010433e-05,25.690241426986177,0.00017765496158972383,25.690445312997326
32,0.5080645161290323,0.5080645161290323,252,0.5080645161290323,0.5080645161290323,0.4752688172043011,0.4752688172043011,496,252,2,path_sdps,SDP-step,path,sdp_step,31,221,13.999999999999998,1.805200008675456e-05,27.59038083901396,0.0002515660016797483,27.590650457015727
32,0.5161290322580645,0.5161290322580645,256,0.5161290322580645,0.5161290322580645,0.4838709677419355,0.4838709677419355,496,256,2,path_sdps,SDP-step,path,sdp_step,31,225,15.999999999999964,2.7225003577768803e-05,29.038608369999565,0.00010783504694700241,29.03874343005009
32,0.5262096774193549,0.5262096774193549,261,0.5262096774193549,0.5262096774193549,0.4946236559139785,0.4946236559139785,496,261,2,path_sdps,SDP-step,path,sdp_step,31,230,15.999999999999968,1.266098115593195e-05,30.65936895896448,0.00014739896869286895,30.659529018914327
32,0.5362903225806451,0.5362903225806451,266,0.5362903225806451,0.5362903225806451,0.5053763440860215,0.5053763440860215,496,266,2,path_sdps,SDP-step,path,sdp_step,31,235,15.999999999999977,1.7044018022716045e-05,30.596663669974077,0.00012889201752841473,30.59680960600963
32,0.5463709677419355,0.5463709677419355,271,0.5463709677419355,0.5463709677419355,0.5161290322580645,0.5161290322580645,496,271,2,path_sdps,SDP-step,path,sdp_step,31,240,15.99999999999997,2.5666027795523405e-05,30.13384548400063,0.00015678995987400413,30.1340279399883
32,0.5544354838709677,0.5544354838709677,275,0.5544354838709677,0.5544354838709677,0.524731182795699,0.524731182795699,496,275,2,path_sdps,SDP-step,path,sdp_step,31,244,15.99999999999997,1.5940982848405838e-05,28.89656990201911,9.717402281239629e-05,28.89668301702477
32,0.5645161290322581,0.5645161290322581,280,0.5645161290322581,0.5645161290322581,0.535483870967742,0.535483870967742,496,280,2,path_sdps,SDP-step,path,sdp_step,31,249,15.999999999999964,1.1986005119979382e-05,28.842073537991382,0.000125282967928797,28.84221080696443
32,0.5745967741935484,0.5745967741935484,285,0.5745967741935484,0.5745967741935484,0.546236559139785,0.546236559139785,496,285,2,path_sdps,SDP-step,path,sdp_step,31,254,15.999999999999988,1.2288044672459364e-05,29.34811025101226,0.00011000101221725345,29.348232540069148
32,0.5826612903225806,0.5826612903225806,289,0.5826612903225806,0.5826612903225806,0.5548387096774193,0.5548387096774193,496,289,2,path_sdps,SDP-step,path,sdp_step,31,258,15.999999999999979,1.2236996553838253e-05,29.578530589002185,0.00012768199667334557,29.57867050799541
32,0.592741935483871,0.592741935483871,294,0.592741935483871,0.592741935483871,0.5655913978494623,0.5655913978494623,496,294,2,path_sdps,SDP-step,path,sdp_step,31,263,16.0,1.2724020052701235e-05,29.843587053997908,0.00019721698481589556,29.843796995002776
32,0.6028225806451613,0.6028225806451613,299,0.6028225806451613,0.6028225806451613,0.5763440860215053,0.5763440860215053,496,299,2,path_sdps,SDP-step,path,sdp_step,31,268,16.0,2.4326029233634472e-05,29.921235435991548,0.00011179200373589993,29.921371554024518
32,0.6108870967741935,0.6108870967741935,303,0.6108870967741935,0.6108870967741935,0.5849462365591398,0.5849462365591398,496,303,2,path_sdps,SDP-step,path,sdp_step,31,272,15.99999999999999,1.1869007721543312e-05,30.560513308038935,0.0001414960133843124,30.56066667306004
32,0.6209677419354839,0.6209677419354839,308,0.6209677419354839,0.6209677419354839,0.5956989247311828,0.5956989247311828,496,308,2,path_sdps,SDP-step,path,sdp_step,31,277,15.999999999999991,1.60320196300745e-05,30.312668490980286,0.00016906700329855084,30.312853590003215
32,0.6310483870967742,0.6310483870967742,313,0.6310483870967742,0.6310483870967742,0.6064516129032258,0.6064516129032258,496,313,2,path_sdps,SDP-step,path,sdp_step,31,282,16.000000000000004,1.730496296659112e-05,31.004075832024682,0.00012227700790390372,31.004215413995553
32,0.6391129032258065,0.6391129032258065,317,0.6391129032258065,0.6391129032258065,0.6150537634408603,0.6150537634408603,496,317,2,path_sdps,SDP-step,path,sdp_step,31,286,16.56937385320648,1.2715987395495176e-05,30.577674600004684,0.00017919100355356932,30.577866506995633
32,0.6491935483870968,0.6491935483870968,322,0.6491935483870968,0.6491935483870968,0.6258064516129033,0.6258064516129033,496,322,2,path_sdps,SDP-step,path,sdp_step,31,291,16.667804870887874,1.6539008356630802e-05,31.170754569990095,0.00010864599607884884,31.17087975499453
32,0.6592741935483871,0.6592741935483871,327,0.6592741935483871,0.6592741935483871,0.6365591397849463,0.6365591397849463,496,327,2,path_sdps,SDP-step,path,sdp_step,31,296,17.13635414371756,1.2532982509583235e-05,30.855216955998912,0.00010978203499689698,30.85533927101642
32,0.6673387096774194,0.6673387096774194,331,0.6673387096774194,0.6673387096774194,0.6451612903225806,0.6451612903225806,496,331,2,path_sdps,SDP-step,path,sdp_step,31,300,18.10523612115874,1.2286007404327393e-05,31.511513556994032,0.00011658499715849757,31.511642427998595
32,0.6774193548387096,0.6774193548387096,336,0.6774193548387096,0.6774193548387096,0.6559139784946236,0.6559139784946236,496,336,2,path_sdps,SDP-step,path,sdp_step,31,305,18.736167222866854,1.2770993635058403e-05,33.50418695999542,0.00016453198622912169,33.50436426297529
32,0.6875,0.6875,341,0.6875,0.6875,0.6666666666666666,0.6666666666666666,496,341,2,path_sdps,SDP-step,path,sdp_step,31,310,19.999999999999964,1.7232028767466545e-05,33.53451695397962,0.00015221699140965939,33.534686402999796
32,0.6955645161290323,0.6955645161290323,345,0.6955645161290323,0.6955645161290323,0.6752688172043011,0.6752688172043011,496,345,2,path_sdps,SDP-step,path,sdp_step,31,314,18.304733208020423,1.7318991012871265e-05,34.269176800968125,0.0001154030323959887,34.269309522991534
32,0.7056451612903226,0.7056451612903226,350,0.7056451612903226,0.7056451612903226,0.6860215053763441,0.6860215053763441,496,350,2,path_sdps,SDP-step,path,sdp_step,31,319,19.99999999999998,1.3188982848078012e-05,34.42060735699488,0.00014569697668775916,34.420766242954414
32,0.7157258064516129,0.7157258064516129,355,0.7157258064516129,0.7157258064516129,0.6967741935483871,0.6967741935483871,496,355,2,path_sdps,SDP-step,path,sdp_step,31,324,20.10893438246989,1.6853970009833574e-05,34.44028941803845,0.00014370499411597848,34.44044997700257
32,0.7237903225806451,0.7237903225806451,359,0.7237903225806451,0.7237903225806451,0.7053763440860215,0.7053763440860215,496,359,2,path_sdps,SDP-step,path,sdp_step,31,328,20.30726005706855,1.6139994841068983e-05,34.53064627398271,0.00016267603496089578,34.53082509001251
32,0.7338709677419355,0.7338709677419355,364,0.7338709677419355,0.7338709677419355,0.7161290322580646,0.7161290322580646,496,364,2,path_sdps,SDP-step,path,sdp_step,31,333,20.77507864944097,1.7672020476311445e-05,35.23722320300294,0.0001241220161318779,35.23736499703955
32,0.7439516129032258,0.7439516129032258,369,0.7439516129032258,0.7439516129032258,0.7268817204301076,0.7268817204301076,496,369,2,path_sdps,SDP-step,path,sdp_step,31,338,20.999999999999993,1.3329030480235815e-05,34.6172135680099,0.0001629480393603444,34.61738984507974
32,0.7520161290322581,0.7520161290322581,373,0.7520161290322581,0.7520161290322581,0.7354838709677419,0.7354838709677419,496,373,2,path_sdps,SDP-step,path,sdp_step,31,342,20.999999999999986,1.695897663012147e-05,34.9229422120261,0.0001640699920244515,34.923123240994755
32,0.7620967741935484,0.7620967741935484,378,0.7620967741935484,0.7620967741935484,0.7462365591397849,0.7462365591397849,496,378,2,path_sdps,SDP-step,path,sdp_step,31,347,21.41422263692959,1.7312995623797178e-05,35.10252492700238,0.0001279700081795454,35.10267021000618
32,0.7721774193548387,0.7721774193548387,383,0.7721774193548387,0.7721774193548387,0.7569892473118279,0.7569892473118279,496,383,2,path_sdps,SDP-step,path,sdp_step,31,352,22.20416847668727,1.2136995792388916e-05,35.357650685007684,0.0001738059800118208,35.35783662798349
32,0.780241935483871,0.780241935483871,387,0.780241935483871,0.780241935483871,0.7655913978494624,0.7655913978494624,496,387,2,path_sdps,SDP-step,path,sdp_step,31,356,23.999999999999964,2.0732986740767956e-05,36.099195363989566,0.00011644099140539765,36.09933253796771
32,0.7903225806451613,0.7903225806451613,392,0.7903225806451613,0.7903225806451613,0.7763440860215054,0.7763440860215054,496,392,2,path_sdps,SDP-step,path,sdp_step,31,361,23.999999999999968,1.3519020285457373e-05,35.72306160797598,0.00015370402252301574,35.72322883101879
32,0.8004032258064516,0.8004032258064516,397,0.8004032258064516,0.8004032258064516,0.7870967741935484,0.7870967741935484,496,397,2,path_sdps,SDP-step,path,sdp_step,31,366,23.99999999999998,1.7852988094091415e-05,36.50400914804777,0.00015411200001835823,36.504181113035884
32,0.8084677419354839,0.8084677419354839,401,0.8084677419354839,0.8084677419354839,0.7956989247311828,0.7956989247311828,496,401,2,path_sdps,SDP-step,path,sdp_step,31,370,23.999999999999975,1.7995014786720276e-05,35.46093852998456,0.00014957395615056157,35.4611060989555
32,0.8185483870967742,0.8185483870967742,406,0.8185483870967742,0.8185483870967742,0.8064516129032258,0.8064516129032258,496,406,2,path_sdps,SDP-step,path,sdp_step,31,375,23.999999999999964,1.732999226078391e-05,36.267141543037724,0.00012673798482865095,36.26728561101481
32,0.8286290322580645,0.8286290322580645,411,0.8286290322580645,0.8286290322580645,0.8172043010752689,0.8172043010752689,496,411,2,path_sdps,SDP-step,path,sdp_step,31,380,23.999999999999975,1.3286015018820763e-05,36.41501141700428,0.0001406869851052761,36.415165390004404
32,0.8366935483870968,0.8366935483870968,415,0.8366935483870968,0.8366935483870968,0.8258064516129032,0.8258064516129032,496,415,2,path_sdps,SDP-step,path,sdp_step,31,384,23.999999999999964,1.6648031305521727e-05,36.545026398962364,0.00016553897876292467,36.54520858597243
32,0.8467741935483871,0.8467741935483871,420,0.8467741935483871,0.8467741935483871,0.8365591397849462,0.8365591397849462,496,420,2,path_sdps,SDP-step,path,sdp_step,31,389,24.0,1.6659032553434372e-05,36.26388981199125,0.0001045899698510766,36.26401106099365
32,0.8568548387096774,0.8568548387096774,425,0.8568548387096774,0.8568548387096774,0.8473118279569892,0.8473118279569892,496,425,2,path_sdps,SDP-step,path,sdp_step,31,394,23.99999999999997,1.3326003681868315e-05,36.698920510010794,0.00018576695583760738,36.69911960297031
32,0.8669354838709677,0.8669354838709677,430,0.8669354838709677,0.8669354838709677,0.8580645161290322,0.8580645161290322,496,430,2,path_sdps,SDP-step,path,sdp_step,31,399,24.243401746139934,2.2163032554090023e-05,36.673154949967284,0.00016463000793009996,36.67334174300777
32,0.875,0.875,434,0.875,0.875,0.8666666666666667,0.8666666666666667,496,434,2,path_sdps,SDP-step,path,sdp_step,31,403,24.5857864376269,1.8060964066535234e-05,37.303498434019275,0.00015846500173211098,37.303674959985074
32,0.8850806451612904,0.8850806451612904,439,0.8850806451612904,0.8850806451612904,0.8774193548387097,0.8774193548387097,496,439,2,path_sdps,SDP-step,path,sdp_step,31,408,24.91603189017269,1.761602470651269e-05,36.803770747967064,0.00016029301332309842,36.803948657005094
32,0.8951612903225806,0.8951612903225806,444,0.8951612903225806,0.8951612903225806,0.8881720430107527,0.8881720430107527,496,444,2,path_sdps,SDP-step,path,sdp_step,31,413,25.999999999999993,1.8322025425732136e-05,36.29771278100088,0.00017927197040989995,36.29791037499672
32,0.9032258064516129,0.9032258064516129,448,0.9032258064516129,0.9032258064516129,0.896774193548387,0.896774193548387,496,448,2,path_sdps,SDP-step,path,sdp_step,31,417,27.999999999999957,2.345204120501876e-05,36.86170553701231,0.00016960001084953547,36.86189858906437
32,0.9133064516129032,0.9133064516129032,453,0.9133064516129032,0.9133064516129032,0.9075268817204301,0.9075268817204301,496,453,2,path_sdps,SDP-step,path,sdp_step,31,422,27.999999999999964,1.921801595017314e-05,36.94533064198913,0.00017215602565556765,36.945522016030736
32,0.9233870967741935,0.9233870967741935,458,0.9233870967741935,0.9233870967741935,0.9182795698924732,0.9182795698924732,496,458,2,path_sdps,SDP-step,path,sdp_step,31,427,27.99999999999995,2.0100967958569527e-05,36.95271090703318,0.00012139999307692051,36.952852407994214
32,0.9314516129032258,0.9314516129032258,462,0.9314516129032258,0.9314516129032258,0.9268817204301075,0.9268817204301075,496,462,2,path_sdps,SDP-step,path,sdp_step,31,431,27.999999999999982,1.9132974557578564e-05,36.80876350798644,0.00015963998157531023,36.808942280942574
32,0.9415322580645161,0.9415322580645161,467,0.9415322580645161,0.9415322580645161,0.9376344086021505,0.9376344086021505,496,467,2,path_sdps,SDP-step,path,sdp_step,31,436,27.99999999999998,2.5984016247093678e-05,36.983276062004734,0.00011573598021641374,36.9834177820012
32,0.9516129032258065,0.9516129032258065,472,0.9516129032258065,0.9516129032258065,0.9483870967741935,0.9483870967741935,496,472,2,path_sdps,SDP-step,path,sdp_step,31,441,27.999999999999986,1.2931006494909525e-05,37.09908309899038,0.00011958403047174215,37.099215614027344
32,0.9596774193548387,0.9596774193548387,476,0.9596774193548387,0.9596774193548387,0.956989247311828,0.956989247311828,496,476,2,path_sdps,SDP-step,path,sdp_step,31,445,28.0,1.266098115593195e-05,37.050548720988445,0.00014919904060661793,37.05071058101021
32,0.969758064516129,0.969758064516129,481,0.969758064516129,0.969758064516129,0.967741935483871,0.967741935483871,496,481,2,path_sdps,SDP-step,path,sdp_step,31,450,29.999999999999975,1.796503784134984e-05,36.78534761996707,0.00017968000611290336,36.785545265011024
32,0.9798387096774194,0.9798387096774194,486,0.9798387096774194,0.9798387096774194,0.978494623655914,0.978494623655914,496,486,2,path_sdps,SDP-step,path,sdp_step,31,455,29.99999999999997,1.763401087373495e-05,36.75529186200583,0.0001618450041860342,36.75547134102089
32,0.9879032258064516,0.9879032258064516,490,0.9879032258064516,0.9879032258064516,0.9870967741935484,0.9870967741935484,496,490,2,path_sdps,SDP-step,path,sdp_step,31,459,29.999999999999986,1.89139973372221e-05,37.730321485956665,0.00018793297931551933,37.73052833293332
32,0.9979838709677419,0.9979838709677419,495,0.9979838709677419,0.9979838709677419,0.9978494623655914,0.9978494623655914,496,495,2,path_sdps,SDP-step,path,sdp_step,31,464,29.999999999999993,1.7380050849169493e-05,36.535130737000145,0.00014446303248405457,36.53529258008348
32,0.06451612903225806,0.06451612903225806,32,0.06451612903225806,0.06451612903225806,0.002150537634408602,0.002150537634408602,496,32,3,path_sdps,SDP-step,path,sdp_step,31,1,0.015874001684637668,7.142097456380725e-05,0.1596734180347994,0.00013080198550596833,0.15987564099486917
32,0.07459677419354839,0.07459677419354839,37,0.07459677419354839,0.07459677419354839,0.012903225806451613,0.012903225806451613,496,37,3,path_sdps,SDP-step,path,sdp_step,31,6,0.1589861032262591,1.277698902413249e-05,1.0156928210053593,0.00012392399366945028,1.0158295219880529
32,0.08266129032258064,0.08266129032258064,41,0.08266129032258064,0.08266129032258064,0.021505376344086023,0.021505376344086023,496,41,3,path_sdps,SDP-step,path,sdp_step,31,10,0.21318390056077272,1.293898094445467e-05,1.6696684089838527,0.00012129498645663261,1.6698026429512538
32,0.09274193548387097,0.09274193548387097,46,0.09274193548387097,0.09274193548387097,0.03225806451612903,0.03225806451612903,496,46,3,path_sdps,SDP-step,path,sdp_step,31,15,0.35543732190893434,1.2808013707399368e-05,2.4575260750134476,0.00011427304707467556,2.4576531560742296
32,0.1028225806451613,0.1028225806451613,51,0.1028225806451613,0.1028225806451613,0.043010752688172046,0.043010752688172046,496,51,3,path_sdps,SDP-step,path,sdp_step,31,20,0.7640361923021152,1.2278032954782248e-05,3.26067037996836,0.00013029901310801506,3.260812957014423
32,0.11088709677419355,0.11088709677419355,55,0.11088709677419355,0.11088709677419355,0.05161290322580645,0.05161290322580645,496,55,3,path_sdps,SDP-step,path,sdp_step,31,24,0.8592051019400523,1.3053999282419682e-05,3.7238291350076906,0.00011811201693490148,3.723960301023908
